account_id,customer_id,account_number,account_type,currency,balance,status,created_at,updated_at
3c322494-f438-4a45-993b-429a7fbe19e2,84b72b10-9b14-4f64-98b9-6510cc69f808,IXPO58753056028798,Checking,PHP,72725.85,DORMANT,2026-02-16,2026-05-01
d2b7f455-227e-4764-aaab-5b516bd508be,9bd51d74-dd6c-4ea5-8a6a-72b4cf13fc47,TNYK85969749830273,Savings,PHP,214129.54,DORMANT,2022-07-08,2025-05-08
250bdffb-f62d-40c9-b877-ba73ad99b658,6e1addb0-7a46-426d-86f1-a26811fc0b3c,UGLJ51610264189763,Checking,PHP,172191.82,ACTIVE,2019-08-19,2023-04-21
fdb0a8f6-274c-4309-abcd-a8bfd2b57cd8,eb37a4bf-fb4f-4c8b-ba80-0e84bed487a8,YCLJ96671749225023,Savings,PHP,21922.83,ACTIVE,2026-05-30,2026-06-17
f5c21877-ddd6-40fd-9c34-6862617d23aa,8f8b2dc5-d57c-4892-bcac-def7866b82fd,JHZO41543963907920,Savings,PHP,283103.81,ACTIVE,2023-06-18,2025-12-27
d2cc61a0-736c-40ea-9209-3a0ecb462a26,b31f705b-a3f7-4e89-80ca-37f8de751e48,EWAG31794848164438,Savings,PHP,303573.85,ACTIVE,2026-03-22,2026-04-08
bd3574e3-e94b-4c27-b33f-ca2f9e7a9030,3e8f7512-f139-4e71-bf35-11fe82a00d71,GEED42275603673278,Savings,PHP,300831.36,ACTIVE,2021-02-05,2023-07-19
2b752abf-a4ae-4ca6-8e48-2eda906a74c4,12c430e2-d36a-4609-bd67-bad4abbb3706,DEOX59212093555194,Savings,PHP,10041.73,ACTIVE,2024-01-02,2024-08-09
c757cc78-5690-4edd-9436-29fb04fd109a,d37f1d27-e895-4bd5-94cc-869586bdb0c1,UARY07124859388922,Savings,PHP,198529.27,ACTIVE,2020-01-21,2020-08-08
d8f8c76a-8919-4edc-b3c9-05ccb41b50d4,b281e059-a2b5-4d51-85ec-0860b64b8813,GHCG85117747682523,Checking,PHP,93146.4,ACTIVE,2023-09-29,2025-06-24
f3331b42-df43-46f8-be02-720e924e5d3b,33ea0f04-911b-4d3e-9140-0b586b498c7c,YEEB96876419875458,Savings,PHP,31335.93,ACTIVE,2024-07-04,2025-11-21
7d3b6085-58f2-4d04-90c5-1117cef3e2d4,53208a88-8bcc-400f-9dab-32e9d0a8cc1b,RXYW55745946808690,Savings,PHP,83006.81,ACTIVE,2021-09-23,2023-07-04
de54c56c-708f-4f74-bc97-7c28102f3a34,e6394aff-503e-4c6b-9d49-31becf138620,EMNE50417827879786,Checking,PHP,125182.33,ACTIVE,2025-11-06,2025-11-27
043cc243-3a45-49ef-9a28-c94b992a3d21,2516b3e9-30c8-463d-9624-295737b1aca1,NIMB14645394165001,Savings,PHP,29993.05,ACTIVE,2022-03-23,2023-02-09
dc917f76-9028-4760-bd8d-815d6b6a097c,bea1d5a8-da6b-4489-85f6-103f8399cf26,ZZLS20297324224825,Savings,PHP,84925.36,DORMANT,2023-05-31,2024-02-24
db83a6ec-e729-4f30-b868-87186aa7605e,0eacfa0e-60c1-4f8c-9703-3fc74a818606,YHCA87343682427214,Savings,PHP,351893.89,ACTIVE,2024-09-28,2024-11-06
e379875b-595b-4aaf-a79f-a18b822359c2,7f343ed6-6255-43d5-b8d9-23098d16a811,TBZX22059240707658,Checking,PHP,229478.24,ACTIVE,2022-12-22,2023-04-12
c67624a1-fe66-4be3-a9bc-20b07d0f6802,7c51631d-a95a-4d6f-9abc-386bb581731b,BMVI55184297886284,Checking,PHP,398675.62,ACTIVE,2023-11-17,2024-10-30
b732b493-e984-4da8-bb81-a7da362aed31,4bbe789f-2b47-4c97-8809-4a39615bee47,BLFG46680130182867,Checking,PHP,499900.31,ACTIVE,2021-09-17,2025-06-13
a21a3804-4922-41e4-9002-6953b5dd05e2,2f88ac70-6a47-4ad9-9609-92fa3246af06,HBMD34547666561199,Checking,PHP,443729.56,ACTIVE,2021-04-23,2026-01-02
4347cba0-a80b-4aae-b523-8b8163b614b9,e63f2ef0-d1e8-4ad3-8a69-3e82e1c5d97b,FZYO03946533298091,Savings,PHP,209540.88,ACTIVE,2025-05-04,2025-10-04
5ee3fbb2-7121-4378-995b-ee1e451f075c,b23ccd26-06cc-4eef-9de9-fa5fc118927a,HSJD12209211512850,Savings,PHP,438232.03,ACTIVE,2022-02-07,2024-08-31
2c238ad6-dadf-47ff-81bf-e252c9f87291,a3b69c03-53fa-4ce8-89d5-3a4b267a1b49,KPHA87169852940403,Savings,PHP,445556.1,ACTIVE,2021-04-04,2022-09-25
26637778-e851-44fb-ba4d-2af96c67ef5a,f7dc8a21-2e5e-47c1-a1e9-9d088856e6ee,HMRS07536614793095,Checking,PHP,253608.13,ACTIVE,2024-03-15,2024-05-16
44121ea1-332d-4eb0-b346-661e0b79153c,7ee80523-150b-4b84-8eda-2a857bc8a45e,DOXM99994860820397,Savings,PHP,319586.57,ACTIVE,2024-04-20,2024-05-09
095dddce-9999-498e-b270-041d1ec6ad53,d41b2711-6e83-438c-990c-5443889241b2,DZWA88385029833172,Savings,PHP,377097.51,ACTIVE,2023-07-03,2026-04-13
3eb83f96-4f0a-4773-b0be-1f638eb691ca,5de56598-5044-4c78-86f6-ee6555c8db85,IKFX13622364265451,Savings,PHP,38651.08,ACTIVE,2024-05-18,2026-05-13
04516903-fc21-4f2c-b687-a2b34920f6bb,15c3495a-cfcd-415d-a9d6-076f07b09cac,KHRX73024676514529,Checking,PHP,291859.46,ACTIVE,2022-01-10,2022-02-20
bda3c589-e974-4026-86a1-157e104e5d59,4e7fa966-c128-4965-bdfe-9e60615b63f0,DRCA11025783619532,Checking,PHP,405384.65,DORMANT,2023-03-24,2024-03-28
4055c95c-0e70-48e0-b8b2-bd6bbcf7d63e,9c356f60-346f-4a15-bc3d-52166124dbb0,REDV78838779198942,Checking,PHP,425193.25,ACTIVE,2025-01-10,2025-09-08
83acb4b5-88fc-4b13-968f-65021174c95b,9e8b4553-e78c-4ee7-8873-8fd43ea8a9f4,ANSJ77067049816672,Checking,PHP,135219.19,CLOSED,2019-09-18,2025-03-04
3f2aaaf8-d5d4-4b24-804c-87804a633ff5,536a2cc9-eb42-41e7-900f-06200f687ce7,NSBL40074310632786,Savings,PHP,64976.48,ACTIVE,2021-10-11,2022-07-02
7d38ca20-97e6-48fa-8821-4fdb3326cf95,b6354737-f26e-4e4c-90f1-fbb8e28b54a0,UNYW89450839317351,Savings,PHP,338812.15,ACTIVE,2023-12-15,2026-02-05
5ec0f61e-6d3c-4c7c-b30f-2f79010d6876,9d7bd55b-6b89-4a78-af3c-6bc258bc64c7,OXTT03356953235575,Savings,PHP,433611.76,ACTIVE,2022-08-12,2024-09-10
e920da98-12c6-4261-9f73-81b381f57076,5de56598-5044-4c78-86f6-ee6555c8db85,IQQS65391370628076,Savings,PHP,497151.52,ACTIVE,2025-09-20,2026-03-10
01da56d6-1659-4fd0-9e30-66750cd68b54,e3e39fdb-3adc-43ae-a836-8c484bcd5ecd,DEAC23971441852738,Savings,PHP,390871.77,ACTIVE,2023-04-09,2025-03-11
d16bcef7-1707-4800-8071-4dc5d67ba257,3124cb45-c7db-492d-9321-b2c4afcbd569,HZAE98455120608912,Savings,PHP,158379.17,ACTIVE,2021-05-03,2021-10-19
05c1d1c0-7b40-4570-bac5-d848fa767a6b,cb7fdab4-9646-4987-8a0d-d38bfca6cd54,CGCR74586895191117,Savings,PHP,418364.71,ACTIVE,2020-06-30,2024-11-21
58e1755f-792a-4b44-9cf5-a78dcef6afff,e115d598-4735-452a-afde-5cab42317f5c,JJDF06366362975289,Savings,PHP,166370.72,ACTIVE,2020-02-10,2023-02-23
a247be9e-2d2e-4beb-a953-1c5be6f0223a,2a679770-d403-4984-b2d5-30b65015ac1e,BKPY40308256349658,Savings,PHP,318649.22,ACTIVE,2024-10-03,2026-05-11
11f8ef52-3092-4774-afaa-789a32694215,1fdbac0e-5990-492c-beb7-cb5e7ab158ff,DOUT11624302824016,Savings,PHP,238855.53,ACTIVE,2020-10-01,2025-12-11
b935da7d-eeca-4152-bcd9-5aa5c9f8a168,86817211-252a-438e-a91d-1c7d85c14aba,VRNM49538158131578,Savings,PHP,348203.79,DORMANT,2026-04-14,2026-04-23
2bc0da07-06d9-473e-8833-1c19f3660857,5df90721-5df7-4c97-9efa-c39e74ed2979,GDQJ87934961001742,Savings,PHP,177403.4,ACTIVE,2020-03-01,2024-11-01
c08cf536-2939-459d-8a81-c01accb2833e,52872f2a-3762-4185-aaf4-445e25a54181,SHJE91706497604927,Savings,PHP,386476.31,ACTIVE,2019-07-26,2022-10-14
b986b82c-90cf-472f-8e52-d08b619e3e2f,e8809ba5-3236-4a96-800f-1904104fd196,ZNFX74260255279723,Savings,PHP,300471.03,ACTIVE,2024-01-16,2025-04-07
030db107-965a-4096-b7a9-53b60c94c5fd,0d3572c8-180c-49e4-8bd1-993b39302864,KOXZ86521082368698,Checking,PHP,469663.89,ACTIVE,2020-04-09,2025-08-10
7089db3d-347f-497f-b3d2-2e3838da1446,7acc675f-a97f-4b73-b6a7-133a068236e8,MHSY31115658274848,Savings,PHP,132500.06,ACTIVE,2023-09-21,2025-02-08
61b30973-7779-49ad-8802-e4b5b00014f9,9a408d31-9cd8-4b6b-8487-e85ff176a92c,WUKN13990583489749,Savings,PHP,471884.44,ACTIVE,2023-07-28,2026-03-06
27d2fd0a-7d84-4e57-afea-5101e098ed1b,b1fce50e-0f78-4a73-8a30-8603693f0d54,XKCM68295312355171,Checking,PHP,274552.37,ACTIVE,2023-11-11,2025-09-16
1c13da9a-b945-4245-8263-366873491919,3b6810da-7992-4837-916f-c81b2ffdfea6,SRFB05304072011277,Checking,PHP,399568.64,ACTIVE,2025-01-26,2025-12-20
ed64104f-145b-46ac-a153-5b94bdef321f,a88c2273-d180-4a1c-a799-bab5c1ceb5b0,IIZP70567323850541,Savings,PHP,134982.2,CLOSED,2020-11-08,2023-03-03
12ee2eae-fe80-4757-86f9-fef00a44a289,78fe165f-d86a-4d7c-bfa1-9c608b1d0311,OKNM26839926701787,Checking,PHP,37796.53,ACTIVE,2025-01-30,2026-02-16
69c9d452-5ffe-439e-b8bd-6c40cd56ca80,e115d598-4735-452a-afde-5cab42317f5c,DNWJ37083880971674,Checking,PHP,435496.01,DORMANT,2021-04-11,2024-11-04
8357a13f-041b-41f7-88c5-c8a888aa4eeb,478439df-3716-45ba-96a6-25dd325d21de,NKFH29163995384027,Savings,PHP,29451.63,ACTIVE,2021-05-27,2026-01-09
f5a372da-c06c-4614-b3f9-9e35f19bc2b5,734886c6-1082-4f3a-8fb5-3c6304c650f2,NIAP72119371237773,Savings,PHP,86733.86,ACTIVE,2021-08-03,2024-08-09
7bcdcd0f-0eab-4b49-9993-cc0a31c26b24,bc53c5f7-3e22-4ea8-b126-faa4d651d00c,JCWG30758798684258,Savings,PHP,302542.28,CLOSED,2023-09-28,2025-10-10
0572a063-6256-4f9d-bd28-cb09b0796242,c6c4764a-1f84-4cb1-8d6d-3f2d2dc8001d,NKVG05169333741583,Checking,PHP,220474.03,ACTIVE,2025-05-03,2025-07-26
3f6f4817-0fa5-4a52-8605-7d45072618ff,397f0186-4789-4847-bb2d-f764016bc974,AGHO13530596401384,Savings,PHP,190389.22,ACTIVE,2022-07-19,2025-08-30
cc9d14b5-8fca-428e-971a-c6f3a33bf3bc,72f3f11a-36b1-4510-838c-fd48ca1fae3c,VQRG28010213491655,Savings,PHP,439751.98,ACTIVE,2025-04-17,2025-06-06
034fb1c1-7cb3-4744-b3a4-75b73bd2cbb8,e6394aff-503e-4c6b-9d49-31becf138620,SCDY59673219014375,Checking,PHP,373775.91,ACTIVE,2023-01-14,2025-08-02
4da6fb93-be88-4a3e-b7c4-94204710e458,aeb53f4d-968b-4c98-b168-f71b5bda8833,AYQR45135434658276,Savings,PHP,255543.69,ACTIVE,2020-10-11,2026-01-14
4f47e733-97e6-48d4-b4dd-05857184b4c0,1f050414-c2a4-4e33-8fdc-e842d559c4cf,LMDH57268389558443,Savings,PHP,151462.4,ACTIVE,2020-07-03,2023-12-16
2d0a957e-a2fe-496a-bb85-274387db8dc0,4aad66dd-8e5c-4b55-9147-9e508d10f200,VPOX00616677785522,Savings,PHP,198292.66,ACTIVE,2024-07-14,2026-03-27
903ff1ad-f991-4517-9b61-d368b5b7d282,4541aec4-d512-4997-94e7-30abfb041d3b,ZSPS49969110326271,Savings,PHP,161780.23,ACTIVE,2024-04-12,2025-10-07
ccf82e8b-72dd-4154-952a-a6dd6afb6464,5d7ded90-87e0-4017-9bcf-b918de49f357,VMZF20169356640118,Checking,PHP,382108.49,ACTIVE,2025-07-01,2026-04-24
305c6767-4618-4e10-a2ed-f642648bb818,1b043362-da5e-4f6d-9a34-e5675a1eb3db,PETS37218092583693,Savings,PHP,320123.79,ACTIVE,2023-11-21,2023-12-16
edfcc2d6-2118-4615-ac6a-2be4c736feae,12c430e2-d36a-4609-bd67-bad4abbb3706,OECQ74698255512493,Checking,PHP,190055.03,ACTIVE,2026-02-24,2026-03-10
9941d8d6-b4be-4454-bf6d-19c9c20e9ce0,aac4809f-a82d-4444-95c8-e1989699cb27,GHZN48895134778193,Savings,PHP,154874.23,ACTIVE,2019-10-03,2020-12-07
abba3ba5-61a5-412d-ad52-4b351226555e,b78d19a4-d8a0-4a09-ad04-9e9bf1397ff9,SUEP08715147913306,Savings,PHP,77228.29,ACTIVE,2021-01-19,2026-03-28
f48e17c9-edfd-4512-b8a2-83b072407bcd,397f0186-4789-4847-bb2d-f764016bc974,HFHV40393169447335,Savings,PHP,167013.9,DORMANT,2021-03-24,2021-06-26
e8e0a149-3bbc-43d6-82c7-5ef5a0733fba,bb9928ba-2293-4afb-94dd-610245512bf4,HPDH75073481881314,Savings,PHP,300032.8,ACTIVE,2021-12-27,2024-03-22
e39afb69-a0c2-4ebf-9f1c-ae34a99670d3,b1fce50e-0f78-4a73-8a30-8603693f0d54,MVJF09214381301063,Savings,PHP,420028.76,ACTIVE,2020-11-19,2023-09-03
e2f63189-454c-4dcd-97d0-076de71ae118,ab7e16f1-abc9-49cf-89b7-7ef5823411a6,OANE57791307944837,Savings,PHP,227913.34,ACTIVE,2020-08-02,2022-05-06
b41f527a-1473-41ae-be71-7530b0c1dd2c,d6a77eaa-f9eb-44e9-927d-9e5ed04d634f,EWTW19996940335776,Checking,PHP,280564.52,ACTIVE,2024-12-14,2025-07-07
a6357c64-4f97-46e4-81f9-3ff3d7af6cc9,53208a88-8bcc-400f-9dab-32e9d0a8cc1b,PDKK04970876248663,Savings,PHP,277555.27,CLOSED,2019-12-09,2026-04-11
8ce0e55e-eacf-498d-8fce-cd9a0ac78e7d,2cbcd31a-e7b9-4c0e-b343-ea53fbcb8e6f,WVHK09416824005911,Savings,PHP,64064.97,ACTIVE,2025-02-13,2026-02-26
70c1be46-3f7b-4e3b-b45d-4e88c327b3be,6f081a7a-2218-4969-8c7f-b3d7b6e13b07,XEOK89314690008025,Savings,PHP,85139.23,ACTIVE,2024-06-27,2026-02-06
ba007ec4-8eb1-4147-b406-11a357bfa19b,da97b114-801c-473f-91e3-23917c5ba1bf,UUHK68007928356933,Checking,PHP,90852.88,ACTIVE,2025-11-07,2026-02-05
e4b6177d-f820-4922-bcff-6cba3f334891,296c5b97-2d45-4c1d-b618-b2265664a8ad,IKRJ68064983857601,Checking,PHP,340332.74,DORMANT,2025-07-31,2025-12-26
340086b9-40b7-448c-b8b5-7a79ef0d12a0,afbbd168-cec7-477d-9903-560be016715d,ZEBA28916396586846,Checking,PHP,442674.74,ACTIVE,2021-07-01,2021-09-13
bba81ad5-56ec-4fab-835a-a73d77d7c1fc,7dff54e5-9803-46e3-8e45-d8e0cc7a7586,ITBD14281689217861,Savings,PHP,263566.7,ACTIVE,2023-05-29,2024-07-10
d9206ec6-b33a-4408-adbc-2c27ffdddec2,14d79783-54bd-45fa-ac08-d6b4cba7fc6d,NOUY91100496738886,Checking,PHP,438262.95,ACTIVE,2020-11-29,2023-01-07
94998fd8-895a-4693-87f2-9408d496eaba,c50fe46b-5ab8-477b-860c-2355ee938ac4,IBGP30884274304672,Savings,PHP,498369.2,ACTIVE,2022-09-07,2026-05-28
e1a2c510-c6ac-40cd-ace5-2ff202e7cc9f,5bd8e8c0-799b-4a00-bb63-46899e0ebace,XGZP15258953132632,Checking,PHP,130585.77,ACTIVE,2024-09-22,2024-10-09
149b3b07-4d0c-4852-9b84-99025c194cb2,7d4ca99b-457b-4104-adcb-0cd757ddca0f,DCCH86457644090907,Savings,PHP,450432.35,ACTIVE,2020-09-16,2022-08-03
a3bc37c1-acdd-4841-a709-50cc1f3bd58f,964bdbb7-bb62-4b8d-84d2-fb77b7e36b05,BWAL53133266747187,Savings,PHP,373087.16,ACTIVE,2023-09-23,2025-09-12
b54eb9b1-0071-4943-b813-3d0fd31d3be0,d6a77eaa-f9eb-44e9-927d-9e5ed04d634f,LSQH21352879786735,Savings,PHP,271574.42,ACTIVE,2023-02-28,2025-01-08
10eace8d-bbaf-4292-9312-604fee376288,12788482-58dc-4338-b9b5-3206ae355e45,JWKE36352599372532,Savings,PHP,260147.23,DORMANT,2024-03-27,2026-01-07
4998b7d5-8351-49ca-8e55-fad9f4a718c9,3f1b275a-5506-4f89-8266-e4727a126c9d,NKWU06544050797543,Savings,PHP,75226.02,ACTIVE,2020-01-29,2020-11-15
60b69632-a450-490a-b0ae-4e98ff682ab5,cd6fd394-1520-4e18-bf73-de7927dec897,HFSX99450811701962,Savings,PHP,11019.38,DORMANT,2024-01-02,2026-01-23
21e0205e-e44b-4509-849f-6615b73417e3,4bbe789f-2b47-4c97-8809-4a39615bee47,GUHW81534576715507,Savings,PHP,43182.94,ACTIVE,2020-08-23,2024-07-06
d4ac63a5-7390-4020-a106-6aef5ecbe08a,6aa29c4d-9875-445a-8b0e-3243abf6ee82,EKVC36170829187698,Savings,PHP,32406.31,ACTIVE,2019-08-02,2025-02-12
730082e7-6934-4726-aa05-48540efcda65,0dc5f23a-3fc8-4632-abc1-f94a66c55e27,ZTVX94440927620083,Savings,PHP,82620.03,ACTIVE,2025-02-07,2026-06-10
b5d22c05-28f5-477e-8428-d42524393ad4,c251ee4b-696f-4bf5-84b1-d198c3ae50c0,GFEH86935190730172,Savings,PHP,460979.69,ACTIVE,2025-09-07,2026-03-10
ad21fc3d-96a2-4e07-ba47-0383cc124560,2d26f113-4fd5-42b1-9419-36d509688374,ZFRY71204464156283,Savings,PHP,477829.5,DORMANT,2021-07-20,2025-04-05
6fca79a5-82bd-4fc3-8a5e-c15b743e5bb3,f00972d2-1a20-4d45-9557-282a37b5e281,GEJQ19349074144927,Checking,PHP,323591.42,ACTIVE,2021-11-12,2024-09-28
a496a6e4-34dc-48bc-81bd-b9f185bdfe1c,148db453-10d2-41a8-98f2-b7f0e9570fd2,NQNU55395511743081,Savings,PHP,239224.1,ACTIVE,2020-11-02,2021-07-20
e9c958d0-e487-4678-b55c-18b6a879d095,bf6fdd12-5890-4c4e-ae98-5389b77ae847,ZRRP75180893957940,Savings,PHP,211568.55,ACTIVE,2020-07-24,2020-11-05
f94cf8f5-6bb6-4d67-9773-d66733619141,177f4e9e-4b50-468e-8d28-632c37b473e0,RXYR92615993467475,Checking,PHP,432833.99,ACTIVE,2024-09-04,2026-02-03
12403bc0-8048-46b7-b8db-a34dae436206,98bdd9e7-2f92-444b-bd9a-28af85d4dccb,XEPW94825985436507,Savings,PHP,18620.37,CLOSED,2026-04-15,2026-05-29
13d93e56-c8b0-4e0e-9387-4b6fa043d220,4ad9c122-4a36-4665-ba67-412c24b02785,YKQI04788214021972,Savings,PHP,306492.08,ACTIVE,2022-11-09,2026-03-18
a257955a-e9a2-4ea8-a189-49dd3d52bb4b,b281e059-a2b5-4d51-85ec-0860b64b8813,WGUP16382621830688,Savings,PHP,184429.77,ACTIVE,2019-10-02,2025-07-21
e7867483-1343-4dd7-b4e1-0f14473a9c3a,98cbe646-2bf3-487c-aaac-6d4f5a381ba7,UCQM57791521250941,Savings,PHP,321556.66,DORMANT,2024-05-25,2025-06-10
2d50c65a-9046-49d1-bc3f-7589ab57ee6e,f89fa08c-97c5-42ad-9c4f-5f0ba0490a0d,GIGX76039278197365,Savings,PHP,270580.37,ACTIVE,2021-03-25,2024-07-18
0b3d553f-bca2-426a-8ef3-761ec9bcfc8f,f8b38547-c8e0-4a1f-b9f8-5a2ff56ec4f4,OSUJ09965724448089,Checking,PHP,334398.55,ACTIVE,2020-06-09,2023-07-29
a98a28f7-4d00-4f76-b674-ae2723a0e47a,28b5b195-2961-46a9-a176-37cd1930393d,UKHR28716201421497,Checking,PHP,127774.79,ACTIVE,2020-03-26,2023-01-16
ac2fc2d7-755b-439f-8a5a-ad4610eaa918,dc28af5b-6645-48c9-8086-2696883a4d6f,ZNCA05793032320904,Checking,PHP,359647.49,ACTIVE,2020-09-16,2022-07-09
650868ae-b60d-4857-b767-1f610c17b6bd,125ca685-3545-418c-9487-c1091fa0ce3e,JGYB29944868411050,Savings,PHP,237102.45,ACTIVE,2021-09-20,2025-12-06
3da34a3d-537e-40ce-967e-93e929581c80,e1a22a4e-b70c-41dd-9311-a2dafa803fcb,XNZN18493195778078,Checking,PHP,140247.89,CLOSED,2019-11-25,2020-01-29
bdce26f1-3a4e-4d19-b065-2aa85ebea3d3,118c8913-cfe4-442d-9b1b-7e107218574c,EFXN54865223694268,Checking,PHP,39335.73,ACTIVE,2022-09-02,2025-05-05
35e7973d-f801-4f81-b1e6-e4851a0fe779,5fc3c67c-9e56-4eff-9fa9-fd5d615b9239,CRYW81047468920672,Checking,PHP,115583.04,ACTIVE,2026-02-07,2026-03-16
d4d67472-3896-4543-9ac5-c156e81910f7,a22500cb-1f86-46c8-afe4-750b3a2ffbd0,IVOI31647146535473,Savings,PHP,478959.27,ACTIVE,2022-11-14,2023-05-10
42564860-0dfa-4cb6-a041-0b33544fff37,5bd8e8c0-799b-4a00-bb63-46899e0ebace,ETVA20396000196828,Savings,PHP,251626.96,ACTIVE,2021-01-21,2022-12-22
6c65d570-a1f7-433d-b8c0-e9438bd44719,2a679770-d403-4984-b2d5-30b65015ac1e,QULO67532160380779,Savings,PHP,289586.36,CLOSED,2022-12-17,2024-08-24
92206bf7-3796-48bc-98a8-1300e20d06a3,4bbe789f-2b47-4c97-8809-4a39615bee47,LPIB68188641422873,Checking,PHP,461755.25,ACTIVE,2023-09-23,2025-02-03
fbd77adb-48e1-40bf-87d3-c3b18b4d500f,ba6dd0f4-87ff-44f2-aa4b-76a7fd9dcdcd,LJSE14211987853051,Savings,PHP,442670.15,ACTIVE,2025-10-14,2026-05-10
7a048732-a70b-4685-89ec-a3146d5f7a58,cd31ed66-d639-47b3-bcd1-f95704fb0e68,EBGQ10700514849636,Checking,PHP,362757.92,ACTIVE,2024-11-01,2026-05-19
4a477aa0-81d5-4451-9488-a58d08330271,4b9b5526-7db2-492e-93b7-0a74bed0ba39,ROLU69052585100345,Savings,PHP,317127.96,DORMANT,2024-08-21,2025-02-18
4c6bb56f-5f4b-446b-b2a6-a53b569b3568,4c056622-97a3-4920-ac44-2fde4c0882c7,RYUW09244070287114,Savings,PHP,242573.24,ACTIVE,2021-01-29,2025-08-26
5944d863-e612-4db4-9387-9bc0c366b3b2,4383a6e0-e0ae-41c7-a99f-5d51b902d3f2,TKZF95754664673405,Savings,PHP,117551.9,ACTIVE,2025-01-09,2025-10-08
470634ba-e451-413f-98e2-fa77416db4e4,5040507e-b12e-4cb7-8322-658787485024,ZTYW40703401783254,Savings,PHP,154179.23,ACTIVE,2022-10-04,2023-08-23
450f94f6-4f16-4142-bee1-df89919133a7,c902e63a-537f-4f2f-b08b-e167a5787313,FCIO77033277611979,Savings,PHP,130238.11,ACTIVE,2022-02-18,2025-02-19
e04700f5-f318-4da0-9ab7-7a29662263e0,15c3dc34-6b97-45c1-b72a-773883456383,ZVAE65880282379509,Checking,PHP,432774.85,ACTIVE,2024-06-15,2025-11-20
7f5e3620-ae30-4c6f-9c13-81e9992814e6,34f8453c-4ac2-420c-9849-e71531ca6784,ZVZY64894269068971,Checking,PHP,88957.13,ACTIVE,2022-04-21,2023-12-18
db3c93ba-1914-4b6c-bf32-05aec472bdb3,95bfed6c-2da8-452a-852b-09809cda43e2,UXJZ29279631045811,Checking,PHP,124897.57,ACTIVE,2025-08-14,2025-08-14
ddccabf0-0a5d-4036-a78e-b946e101e0f7,c0d7a581-719e-4534-9ab0-dcca6adcb5be,GOPF02169446916314,Savings,PHP,320754.96,ACTIVE,2024-01-02,2026-03-27
88020d0b-a214-49ae-99df-0216c096ecca,57960093-86ed-4598-9d95-21c13310a837,FTJP59675232862216,Savings,PHP,328754.25,ACTIVE,2021-06-09,2026-04-02
7afcb4d8-ab29-4132-9aa4-1023ae9c81b3,91cc428d-6063-4baf-af44-7f15b2e2ce61,ODFT16055684409004,Savings,PHP,407094.26,CLOSED,2022-04-29,2022-10-09
811acb3a-2220-4188-9bc4-dd697b42de83,5c9a1c2d-8589-4e43-b0c6-633336596c7b,LYFQ53761527898236,Checking,PHP,40797.03,DORMANT,2024-05-08,2025-12-01
cc1275fd-abf0-4705-a6f1-3e371164a965,798d00cf-37e7-4eaf-9dce-70ae81802055,ODVG08888541200516,Checking,PHP,279627.72,ACTIVE,2021-08-15,2025-12-13
cae13c05-6d47-4107-825d-24ba7ad6cd65,4b9b5526-7db2-492e-93b7-0a74bed0ba39,RSYY43916977116370,Savings,PHP,259766.95,ACTIVE,2020-06-14,2022-08-06
73545681-283e-4a05-91b9-9b9135ed7379,0aaf2e05-48f7-42e2-9148-643ddb29cbd6,GLHA90822877199024,Savings,PHP,430857.03,ACTIVE,2020-11-29,2026-04-06
2c734805-0a36-4059-a60b-667b37d26194,aab2a3a8-565d-40f2-9dac-5ed5b2edb4e9,OPQP12470810839873,Checking,PHP,402653.48,ACTIVE,2026-01-07,2026-06-15
b935a3bc-3cdb-4b8e-9287-e3bf13677c7a,798d00cf-37e7-4eaf-9dce-70ae81802055,YLUR97825110396952,Checking,PHP,152751.83,ACTIVE,2022-11-15,2026-02-10
3aa0d2a7-cd11-4ec8-a9a4-ca4cfb65e234,5fd68fb3-62c0-4e2e-8a00-f1019bfcae83,LJTE92278865942232,Savings,PHP,253852.28,ACTIVE,2021-11-28,2024-08-09
be25ceda-1021-4ec5-8930-89971be51d53,ba584ee1-b551-4f63-a71e-bfc976f649bf,CMJR45301872113648,Savings,PHP,392495.37,ACTIVE,2025-11-28,2026-03-11
06035398-f30b-44b4-9f42-a8bed223824f,828a5962-fcb1-4f0b-b0ef-b350e95b7eff,SQNG92762518282307,Savings,PHP,211594.42,ACTIVE,2019-07-16,2026-02-05
565e5515-0fde-4471-bb15-f79b25c4e9e9,8627a44b-a448-48be-abb7-15d105d7704b,UJQG62724631896226,Savings,PHP,447432.14,ACTIVE,2023-03-15,2025-02-03
dd93c945-aaa5-4e63-a8b2-702c99fb1076,a385f08c-5e4e-4a0f-aa51-926995e5ad18,KJQS14016083839251,Checking,PHP,4276.51,ACTIVE,2020-03-20,2020-09-20
e72b49b3-5b0f-4c4f-bf53-52747f03d939,28b5b195-2961-46a9-a176-37cd1930393d,MXFV38893950082427,Checking,PHP,6594.18,ACTIVE,2026-02-02,2026-02-10
4b11ce58-21f7-4cf3-8d2b-a1771f272f54,b822f319-2057-4c21-b089-48fe0e9b8c18,ZZNO80121999886281,Savings,PHP,422723.19,ACTIVE,2026-04-17,2026-06-15
0ee7918f-de4b-40dc-81c7-05da75c35013,cc75eeec-afc5-4ba7-994a-e951ea66f4d7,VPRF56054702765173,Savings,PHP,363053.6,ACTIVE,2022-08-20,2025-03-18
